"obs","AKT_R_SA","BP_IM_SA","CN_N_SA","CN_R_SA","E_SA","E_SAL_SA","G_N_SA","G_R_SA","I_N_SA","I_R_SA","IK_R_SA","IL_M1","L_SA","LT_EUR","M_N_SA","M_R_EU15_SA","M_R_SA","M_RU_USD_SA","P_CN_SA","P_CPI_SA","P_G_SA","P_I_SA","P_M_EU15_SA","P_M_SA","P_X_SA","P_Y_SA","T","U_SA","UCC_SA","W_B_SA","X_N_SA","X_R_SA","Y_KOMP_SA","Y_MISR_SA","Y_N_SA","Y_R_SA"
"2007Q1",192.75077223147599,24170.300070000001,14925.837464280699,13577.9257214149,1522.7978020348301,1052.0923811093101,4152.8057665631304,3370.7503847752801,7160.1283274679399,5452.1215820807602,5785.4904623191796,5.5896367429999998,1594.601453,3.4527999999999999,16216.565663008099,1040611.986,15019.652859034501,62917.134689999999,1.0992722872787399,1.0645441075786499,1.2259815487932899,1.2942747838108899,1.0343883659999999,1.077402025,1.1493414019999999,1.2086121651636601,48.0,4.57592296989485,4.5960591897386598,1776.9615336071199,12870.924359765901,11146.411040000001,9638.9738347639795,8081.77657413631,23025.8431692374,19053.675521706398
"2007Q2",717.90120612133603,25963.807509999999,15517.742665146799,13884.151199394501,1539.74253995152,1073.32745378146,4291.9733779772096,3348.3219938470402,8080.1834635282603,6515.9233749322502,5844.0002204019002,6.2680873879999899,1608.6070769999999,3.4527999999999999,16877.311186137998,1042974.849,15460.850698996899,67376.024969999999,1.11765872052902,1.0801063274539899,1.29176279019744,1.2451482539494301,1.0393325609999999,1.094235303,1.179632394,1.2307122922966101,49.0,4.2574426346176804,5.5349672916133699,1840.7941582419,13316.032358754101,11294.340700000001,10325.968205208599,8533.6691748007306,24178.6215331905,19627.864620767901
"2007Q3",355.296950941452,28086.968819999998,15922.821652737201,13890.0573802129,1541.38379139522,1077.1624674096299,4465.2136237294098,3347.29091781841,7610.33613629716,5701.35242039076,5695.1152216944001,6.916929455,1610.7050879999999,3.4527999999999999,16540.881884110298,1057329.4650000001,14989.1196772157,71092.879820000002,1.14634671527131,1.10514125954901,1.32229910886978,1.3103008246207799,1.038106593,1.105896115,1.178833596,1.2646998355077801,50.0,4.0959002556845796,5.3807027187281102,1929.2837236585001,13697.853079620099,11626.21776,10898.7930068613,8794.2264187453202,25237.142030440798,19924.8585534515
"2007Q4",11.9000610970306,30508.018759999999,17293.996674544302,14681.773268250399,1531.4073655428799,1080.8950787163801,4646.1352594243799,3406.0551878689998,7514.1594147184896,5805.1115278890602,5766.1284093476297,7.7705107030000002,1597.429187,3.4527999999999999,16875.4685275806,1059369.1850000001,14594.383335374399,77812.760280000002,1.17792288155974,1.13860137959595,1.35477999751318,1.3416395199361599,1.051160273,1.1513859799999999,1.2418834320000001,1.2928703986009,51.0,4.2508871385581601,7.2615287205731898,2014.6675444520499,13418.042384979501,10820.650030000001,11490.730433598699,8463.7906910797901,25954.0081267237,20092.123621189701
"2008Q1",1490.9078653420299,32295.647150000001,18173.678057290399,15109.155597536401,1526.2580682886801,1090.0022312122701,5003.1715579950196,3565.6533639417698,9337.7384546313097,6570.2227876083398,5825.7513711395604,7.8069006559999998,1596.3106809999999,3.4527999999999999,21398.2133795222,1075154.8829999999,17856.256303329399,89098.883430000002,1.2028255278708999,1.1768907330354801,1.3974850290909,1.4005599173079599,1.0653442500000001,1.1943173650000001,1.326618984,1.35653369981662,52.0,4.4567888775883899,4.2579070519078899,2197.2179961572401,16452.5469824877,12319.893459999999,11847.7145749678,9675.7918687008605,27736.462892389602,20455.105354630399
"2008Q2",559.76346339432996,34260.349029999998,18459.926905361801,14933.665248962299,1522.9488268095199,1085.09412129162,5266.7204986850702,3632.1888317674602,8465.9559301581994,6215.5917644340898,5677.9928579548496,7.5570068389999996,1597.042496,3.4527999999999999,20867.701536936002,1082615.01,17157.742271003401,96235.862680000006,1.23612834475745,1.20989104730443,1.45708338828502,1.34787734296324,1.0742801470000001,1.220600983,1.3509494470000001,1.37896322444146,53.0,4.6818532319878896,8.2123561359606292,2255.2479317784,17514.7887823403,13002.617679999999,12310.2523887361,9849.9707820000804,28490.7921909248,20648.485811075599
"2008Q3",702.90395353628196,35434.057559999899,18279.324809061101,14453.4715390647,1517.51288873617,1071.5984967026,5478.9211483044401,3645.2922947063898,7079.79109045513,5599.7294115892,5394.5359928408798,7.7202027470000001,1620.8072520000001,3.4527999999999999,20505.8605884588,1068370.7849999999,16895.410577352399,100091.2822,1.26470133902819,1.2353037735253101,1.4898916439893,1.23675270481056,1.083807848,1.2164721949999999,1.356487301,1.37275280340173,54.0,6.1986839030274403,11.253290887832,2295.1318980098099,17662.492869868602,13004.68462,12703.689950019299,9014.8458554565204,27953.3011792736,20305.4778227959
"2008Q4",12.1750980482611,35345.121639999998,17526.263594178101,13646.2100711324,1512.4644267691101,1042.10296720464,5628.8411510194701,3681.8886095947501,5507.6930230559701,4946.2318133890803,4831.5272482171004,9.3828811099999996,1642.4363350000001,3.4527999999999999,17074.9598553246,1014685.621,14559.841195012799,81920.503649999999,1.2843319502499499,1.24566546194368,1.52478399323915,1.18358086311335,1.0454654029999999,1.166952392,1.27300697,1.3795891544329799,55.0,8.0292473021616004,12.295375642425901,2278.6648889976,15258.5155462731,11998.62283,12125.2189856266,8138.5317483528197,27002.8210664164,19610.582661979799
"2009Q1",-1030.3255916149301,34904.746740000002,16662.6883802138,12725.3536561526,1448.8931780207799,993.33877722968998,5581.2946420400804,3640.4022129688301,1016.14300994054,1740.68342691711,3580.8130355210801,8.2083902549999994,1636.1582619999999,3.4527999999999999,12806.7532069804,936709.51439999999,11837.131015738199,60565.046600000001,1.3094086679593,1.2782802546902099,1.5232919273474299,0.56900228378398598,1.007009008,1.0779465539999999,1.165836479,1.3239997356336899,56.0,10.761431939468601,16.459948400918002,2238.3090887240301,12566.246046334099,10710.1494,11635.407153635,6042.5794598611901,23537.3913452001,17789.261697289399
"2009Q2",-1158.94666488601,33957.63953,16036.0457310778,12322.9844918911,1421.45159634065,950.63959731510795,5208.3058071186597,3624.8291643163998,2906.2443389117602,2056.4807069349099,3353.7640290280901,8.6126894370000002,1645.324208,3.4527999999999999,12095.7888313123,914530.34250000003,11461.0014343477,59520.525179999997,1.30131184873518,1.27277613316839,1.4397054950933399,1.37483790117232,0.99806809200000002,1.059682598,1.1687794060000001,1.4222849944175799,57.0,14.188903426131899,2.4567301942953299,2190.6176320909399,11604.995541537401,9971.0217329999996,10911.3902992899,6995.9569568984698,23693.733657893001,16652.6513190019
"2009Q3",-435.265151647518,33063.315399999999,15591.3943856682,12040.142641992599,1404.82462352992,916.59167031191805,4706.4891176514202,3555.0140624855298,3154.18727515514,2805.0384024810501,3166.2512476414499,8.6349245240000005,1637.6859529999999,3.4527999999999999,12610.412617932099,940523.75870000001,11747.663130230199,62923.628389999998,1.2949509693755501,1.2699427606604801,1.31628093038315,1.1071885024639301,0.99652039299999995,1.0759412740000001,1.1177395969999999,1.2936749381957,58.0,14.4948965175528,24.064132945553101,2119.28812253979,12110.594290626101,10818.853929999999,10130.7682712609,6854.9746152325297,22591.1408726669,17397.333600241898
"2009Q4",202.32612926189501,32014.969349999999,14644.4520522968,11188.787926036501,1388.14261932932,886.17726627699994,3954.9140462223399,3390.4851909252202,4002.3685484629,3399.0793931203002,3121.1007461660301,7.2086439550000003,1644.3835320000001,3.4527999999999999,12967.1432070829,957497.77989999996,11889.429655050501,69202.718930000003,1.30885062341908,1.2630655878657999,1.1640677074246899,1.2630696005036599,1.002654723,1.084831667,1.1745291019999999,1.3269017745383,59.0,15.8882901283728,6.2756513660077404,2082.22743519387,13011.2454205494,11069.860629999999,9465.1791641834807,7189.7163489971199,22602.658632739,17083.130967339199
"2010Q1",202.32612926189501,31614.78224,,,,,,,,,,6.5,1644.3835320000001,3.4527999999999999,,964679.01329999999,,67991.671350000004,,,,,1.002654723,1.084831667,1.1745291019999999,,60.0,,,,,11208.23388,,,,
"2010Q2",202.32612926189501,31219.597460000001,,,,,,,,,,6.5,1640.272573,3.4527999999999999,,971914.10589999997,,67141.775450000001,,,,,1.002654723,1.084831667,1.1745291019999999,,61.0,,,,,11348.336810000001,,,,
"2010Q3",202.32612926189501,30829.352490000001,,,,,,,,,,6.5,1636.171891,3.4527999999999999,,984063.03220000002,,66973.921010000005,,,,,1.002654723,1.084831667,1.1745291019999999,,62.0,,,,,11546.932699999999,,,,
"2010Q4",202.32612926189501,30443.98558,,,,,,,,,,6.0,1632.0814620000001,3.4527999999999999,,996363.82010000001,,66973.921010000005,,,,,1.002654723,1.084831667,1.1745291019999999,,63.0,,,,,11749.00402,,,,
"2011Q1",202.32612926189501,30215.65569,,,,,,,,,,6.0,1628.001258,3.4527999999999999,,1003836.549,,67811.095029999997,,,,,1.0039080410000001,1.0875437459999999,1.1774654250000001,,64.0,,,,,11895.86657,,,,
"2011Q2",202.32612926189501,30064.577410000002,,,,,,,,,,6.0,1623.931255,3.4527999999999999,,1016384.5060000001,,68658.733720000004,,,,,1.0056648800000001,1.0902626049999999,1.1804090890000001,,65.0,,,,,12104.044239999999,,,,
"2011Q3",202.32612926189501,29914.254529999998,,,,,,,,,,5.5,1619.871427,3.4527999999999999,,1029089.312,,69860.261559999999,,,,,1.0081790429999999,1.092988262,1.183360111,,66.0,,,,,12315.86501,,,,
"2011Q4",202.32612926189501,29764.6832499999,,,,,,,,,,5.5,1615.8217480000001,3.4527999999999999,,1041952.928,,71082.816130000007,,,,,1.0106994899999999,1.0957207330000001,1.1863185119999999,,67.0,,,,,12531.39265,,,,
"2012Q1",202.32612926189501,29615.859840000001,,,,,,,,,,5.5,1611.7821939999999,3.4527999999999999,,1054977.3400000001,,72326.765410000007,,,,,1.013226239,1.0984600339999999,1.189284308,,68.0,,,,,12750.69202,,,,
"2012Q2",202.32612926189501,29541.820189999999,,,,,,,,,,5.5,1607.7527379999999,3.4527999999999999,,1068164.557,,74496.568379999997,,,,,1.015759305,1.1012061849999999,1.192257519,,69.0,,,,,12973.82913,,,,
"2012Q3",202.32612926189501,29467.965639999999,,,,,,,,,,5.0,1603.733356,3.4527999999999999,,1081516.6140000001,,76731.465429999997,,,,,1.0182987029999999,1.1039592,1.195238163,,70.0,,,,,13200.871139999999,,,,
"2012Q4",202.32612926189501,29394.295719999998,,,,,,,,,,5.0,1599.724023,3.4527999999999999,,1097739.3629999999,,79033.409390000001,,,,,1.02084445,1.1067190979999999,1.198226258,,71.0,,,,,13464.888559999999,,,,
"2013Q1",202.32612926189501,29320.809980000002,,,,,,,,,,5.0,1595.7247130000001,3.4527999999999999,,1114205.453,,81404.411669999899,,,,,1.023396561,1.109485896,1.2012218240000001,,72.0,,,,,13734.18634,,,,
"2013Q2",202.32612926189501,29247.507959999999,,,,,,,,,,5.0,1591.7354009999999,3.4527999999999999,,1130918.5349999999,,83846.544020000001,,,,,1.025955052,1.112259611,1.204224878,,73.0,,,,,14008.870059999999,,,,
"2013Q3",202.32612926189501,29174.389190000002,,,,,,,,,,5.0,1587.756063,3.4527999999999999,,1147882.3130000001,,86361.940340000001,,,,,1.02851994,1.11504026,1.20723544,,74.0,,,,,14289.04746,,,,
"2013Q4",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1583.7866730000001,3.4527999999999999,,1165100.548,,88952.798550000007,,,,,1.0310912400000001,1.11782786,1.2102535290000001,,75.0,,,,,14574.82841,,,,
"2014Q1",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1579.8272059999999,3.4527999999999999,,1182577.0560000001,,91621.382509999894,,,,,1.033668968,1.1206224300000001,1.2132791629999999,,76.0,,,,,14866.324979999999,,,,
"2014Q2",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1575.8776379999999,3.4527999999999999,,1200315.7120000001,,94370.023990000002,,,,,1.0362531399999999,1.1234239859999999,1.216312361,,77.0,,,,,15163.65148,,,,
"2014Q3",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1571.937944,3.4527999999999999,,1218320.4480000001,,97201.124710000004,,,,,1.038843773,1.126232546,1.2193531419999999,,78.0,,,,,15466.924510000001,,,,
"2014Q4",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1568.0080989999999,3.4527999999999999,,1236595.254,,100117.1584,,,,,1.0414408820000001,1.1290481269999999,1.2224015239999999,,79.0,,,,,15776.263000000001,,,,
"2015Q1",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1564.0880790000001,3.4527999999999999,,1255144.183,,103120.6732,,,,,1.0440444849999999,1.1318707480000001,1.225457528,,80.0,,,,,16091.788259999999,,,,
"2015Q2",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1560.177858,3.4527999999999999,,1273971.3459999999,,106214.2934,,,,,1.046654596,1.134700424,1.228521172,,81.0,,,,,16413.624029999999,,,,
"2015Q3",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1556.2774139999999,3.4527999999999999,,1293080.916,,109400.7222,,,,,1.0492712319999999,1.1375371750000001,1.231592475,,82.0,,,,,16741.896509999999,,,,
"2015Q4",202.32612926189501,29101.453219999999,,,,,,,,,,5.0,1552.38672,3.4527999999999999,,1312477.1299999999,,112682.7439,,,,,1.0518944100000001,1.140381018,1.2346714560000001,,83.0,,,,,17076.73444,,,,
