"OBS","B_L_SA","C_N_SA","C_R_SA","CPI_RU_SA","E_SA","E_SAL_SA","G_N_SA","G_R_SA","I_N_SA","I_R_SA","L_SA","M_DE_SA","M_N_SA","M_NO_SA","M_O_SA","M_R_SA","M_RU_SA","MEA12_SA","MEA13_SA","MEA15_SA","MEA16_SA","MEA_SA","MEU15_SA","MEU25_SA","MEU27_SA","P_C_SA","P_CPI_SA","P_DE_SA","P_G_SA","P_I_SA","P_M_DE_SA","P_M_SA","P_MINO_SA","P_MIO_SA","P_OIL_SA","P_PPI_SA","P_SSKI_SA","P_X_SA","P_XINO_SA","P_XIO_SA","P_Y_SA","QM_SA","U_SA","W_B_SA","X_N_SA","X_NO_SA","X_O_SA","X_R_SA","X_RU_SA","Y_DU_SA","Y_INDEX_DE_SA","Y_MISR_SA","Y_N_DE_SA","Y_N_RU_SA","Y_N_SA","Y_N_SA_SA","Y_R_DE_SA","Y_R_SA"
"2001Q3",6647.6256126039998,7806.0915348708204,7668.2732364312596,124.34474543058001,1345.4072136836401,869.21449182658705,2628.0473311277101,2669.4273150663298,2228.8686404950599,2317.2550824629998,1636.2843933397,172465.02667394801,6511.0365436622997,4783.2477347073,1137.1400883040401,6689.2129567490001,18864.5841087556,618909.131152099,622175.26518061501,624610.55793437897,629311.507308778,619349.30643751204,781946.27083158703,835317.76886025805,842476.48217774695,1.0179725336057144,0.97697529873700395,1.0116030276965287,0.98449855378902063,0.96185726697209606,1.00518483361972,0.97336362076693472,0.98496853309160004,0.89089979626208504,258.77416665319402,0.96244114326102503,0.99736454074906999,0.97297967930103857,0.689247907132439,0.876225513589173,0.99535265421899521,4958.6584961811004,17.9361710170643,1062.7829024954499,6037.56382308099,3203.60102501355,982.97641764763796,6205.2311590085901,28092.636501198602,4595.9451421764797,100.88347234234899,4193.7788140622397,526259.47513213102,2306.8428138419899,12099.6335463471,12147.4948926339,520223.30966174603,12156.1272731433
"2001Q4",7168.5178395517496,8061.6314053415799,7811.9516116842196,128.18793876737499,1346.65727556049,869.33610642522501,2543.7262752382899,2660.7729129559002,2966.3806730761999,2774.7933303642799,1633.4396138964701,167390.49217804699,7198.3443370046998,5231.0263147405703,1222.6978438165099,7566.6656120117996,19278.245065642401,602452.59672080702,605602.66674759402,607886.52897007298,612534.09101937199,602612.64584554103,763240.96094106301,817530.46395061805,824311.08452325803,1.0319612570671737,0.980253678747253,1.0204342295734243,0.95601028665479715,1.0690456260707417,0.992070625125412,0.95132317272982125,0.97770948572842997,0.78493786530349097,218.64646709379301,0.93228201341766603,0.98557670487595594,0.92245566397259438,0.67132176446365799,0.720383540720964,0.99099538511911289,5094.7343351074996,17.634090139088801,1071.2125310942099,6179.9435892731999,3387.8498106267398,939.85163662106504,6699.4478224124196,26083.327901389199,4658.83190522309,101.204943033294,4354.45733800167,532541.34237674205,2379.3007257838799,12430.9730987608,12400.3978897999,521877.18418595399,12543.9263244063
"2002Q1",7543.6487195441596,8242.2001340994702,8009.3132481577604,133.44625912770201,1372.78001532915,862.91311161081296,2723.9425693415201,2592.8745843650499,2566.6635763434401,2630.85500909947,1636.5452928216901,162395.59019837799,7121.3642666420501,5394.9932814551003,1050.60994885487,7569.17909369483,19190.9118928553,599445.72958871699,602737.38189873297,605055.64239327097,609786.13814880105,598347.42314863601,766286.09158687806,821922.38765940699,828844.33555002301,1.029077010565828,0.98321564841526499,1.023040230471463,1.0505492960464828,0.97560054334655166,0.98835894490674503,0.94083706812726731,0.95861849069288096,0.78287484819183395,235.67740339817399,0.93543672309437298,0.99127348223201595,0.92788565146348567,0.65019067874040004,0.75867967117040302,0.98562056809029119,5422.9771703487804,16.0382995979047,1114.41014228925,6375.49873223758,3465.4328137327502,853.48091463548496,6870.9961428781398,26669.6032621142,4966.9990700255903,100.641097493054,4068.07630179137,530910.20607536298,2444.0859449081399,12521.447456403301,12508.6319636138,518953.40013236401,12704.125564936699
"2002Q2",7614.1931505534703,8271.7838993935893,8072.7128461560696,138.84041087513901,1410.1011671717999,870.408713642968,2573.42334903134,2624.5272085513402,2509.8057466350801,2608.7197992393199,1633.1503482793501,168144.283562128,7761.1422139399701,5803.3936068099601,1245.8715909647899,8136.7727354813396,20579.2634947634,612953.08247051004,616160.916615917,618599.99473849603,623847.198768134,613451.14348847,781366.76134486997,837417.72276405198,844816.62335425999,1.0246597466095069,0.97372856680042097,1.022309821310037,0.9805283559821778,0.9620832974729282,0.99044532434582599,0.95383544142711651,0.96332303401641495,0.85612198662845296,259.292637895844,0.94786765973699205,0.99243235356400095,0.93280238644577429,0.66976271137755705,0.82562007299473705,0.99908439409956518,5457.3177196970901,13.4299352988285,1110.0397244391099,7004.8036809646501,3936.30293250261,1035.4889512273501,7509.4186965524596,29786.1144177446,4875.91916708392,101.416538020857,4567.0928158175102,534644.09728782205,2613.1893248348201,12924.5772875492,12923.288115179401,522976.58316800999,12936.4219518188
"2002Q3",8096.3514017309499,8332.1008736511794,8254.7810374628207,142.80921130073401,1424.10790862877,871.181840181442,2807.2756367186398,2764.7273903051901,2569.0134541881698,2619.9799057950199,1629.60239672528,167801.63786192,7560.8793683986096,5714.7950918278802,1087.3658050131601,8080.0533449701497,21641.0503998327,613539.61966797395,616919.55687062198,619309.23021342698,624369.04523092404,613962.88609732501,780737.54938176996,837132.68574364297,844664.33313309797,1.0093666731846014,0.96880774784331802,1.0282504142509354,1.0153896715324084,0.9805470066796621,0.97601796247709505,0.93574621918867318,0.94879894027348299,0.79704904453797998,271.69889575334798,0.94317303034593003,0.99535168208355596,0.92247605532054044,0.659512810992953,0.804146591796843,1.0031826850717429,5663.77968224507,12.546881938547701,1122.8093234473299,6867.23617301388,3968.6673404918101,877.37577634209697,7444.3516808982804,31786.316526273,5031.5708359771697,101.722462759545,4711.00718025269,539367.51486471097,2789.4109925088501,13226.0809782916,13273.939976167499,524548.79413555295,13184.1200761412
"2002Q4",8669.0382962277399,8368.0309676790002,8136.9198741899299,147.66619959020699,1415.3051618335101,880.80534443162298,2777.2779122023098,2786.9266187857802,2882.8963136553002,2846.6148364763499,1621.64210592263,169364.58327595101,7892.0081731242199,5816.3864461262001,1302.4286754278401,8425.4772048063205,22565.387749330599,620986.387668674,624359.29981069197,626730.53568447696,631994.32970996003,621229.62696489703,785397.800314505,843198.75206037401,851194.61944570695,1.0284027736615851,0.96905969282470905,1.0321608870997017,0.99653786844675729,1.0127454816556289,0.978227296846919,0.93668381995291816,0.93947363493429303,0.82622703574367695,293.06253258077697,0.94222007932503105,0.99909299997202605,0.9226976742767391,0.659829935033724,0.85459249620647304,0.99864968004931154,5835.7921574750899,12.7959374768699,1126.42313767465,7151.3243462778701,3914.82594385524,1015.31801079617,7750.4523373633401,32305.5485985626,5174.4955948571496,101.170939029468,4573.2040858226201,538484.95607689302,2928.2046346720799,13284.876630623099,13247.7248974507,521706.41496598203,13302.839720498499
"2003Q1",9229.0402100349202,8869.9133339015698,8665.0088329043192,153.224526985084,1405.7741438607,895.34835208067102,2745.6400218529002,2633.0809742994702,2631.6654420435798,2726.2146593706002,1608.68998264468,174654.21864472699,7909.48870689676,5579.6966158329597,1606.3364905891101,8407.1361692615192,23882.737074175999,625759.30082078301,629194.318874327,631524.08571525395,636859.03062531399,624592.89632738603,787845.64394297195,846078.05977239204,854350.819414914,1.0236473505046124,0.96829040502406305,1.0341232468028467,1.0427480387622245,0.96531849867286357,0.974349737035755,0.94080654192514734,0.92833881540917396,0.91685046835952799,336.41554792474,0.975106512810201,0.99795617785587398,0.96597731604829618,0.630587562194319,0.99659229201377697,0.99766958439907061,5886.2493445797199,12.729978498778401,1151.5677915414301,7707.3734673629797,4032.9156827325401,1377.0132053607599,7978.8348435478501,37142.743685100402,5364.3216762524899,100.703054053456,5078.9247402916299,536990.75707714399,3093.8829507048799,13974.359313106999,13962.7391030774,519271.52661671099,14007.001447803201
"2003Q2",9788.0986610089203,8994.1555782183204,8841.2056712102294,158.06092622957101,1462.9321702270099,905.72415887646503,2871.5490751285201,2866.82555449442,3009.9882945834902,3063.4162813584198,1690.1752437852699,168980.50914419899,7697.2422192922604,6135.2804712810203,772.32558213255902,8507.2580446579195,24655.391013172899,608607.951740199,612007.82961977704,614283.53779141395,620179.18603201897,609052.92949161597,759953.58595293399,816781.21488586895,824875.45709474303,1.0172996662102483,0.96641594236259198,1.0365855609411017,1.0016476484335417,0.98255934490521224,0.95655031849470196,0.90478532317774196,0.91484867326271402,0.75156308661989102,247.465744989868,0.91192171543515599,1.00271736181836,0.89528122378691455,0.67200952126278801,0.732861897993488,0.98877577644135772,6195.572311164,13.310682759666699,1162.99229486132,6620.0067046780496,4202.0371278621797,578.27235241216397,7394.3321146358303,35878.068828877498,5526.3322601514201,100.516812801784,4908.7177106220297,537297.68713487405,3211.0586865683199,13967.7501320378,13981.362135395701,518334.14180211897,14126.306959408201
"2003Q3",11468.1259261955,8988.4225319368506,8910.0859448161409,162.02385283807999,1441.6172028086901,913.30459127403503,2812.4367102965298,2819.1117448916698,3082.86079329413,3135.68717154875,1641.35706838233,169563.852870617,8197.3050444095607,6123.4693022257497,1336.30332308026,9117.6363037010397,26511.936773801499,615365.57943273499,618931.55832805601,621306.38400527905,627184.137019919,615755.42832038295,774270.157295821,834917.02373105695,843344.02827115101,1.0087919002808594,0.959382247791431,1.0429106900619924,0.99763222064281931,0.98315317333504015,0.95072933603889997,0.8990603234614768,0.92386843111378503,0.73876202742498998,254.62977142173901,0.92423691523381601,1.0068240184634401,0.89639795360996632,0.68183133996921796,0.76153529733402203,0.98326768851998758,6373.48402578064,12.2702715158423,1169.23886530864,7236.1434766329103,4269.9936717746004,1146.00813227562,8072.4676439650202,38244.557992951202,5632.1902516269602,101.28862860805,5114.0467474581301,544726.34104458604,3372.2273470356299,14288.398203128199,14318.965921359801,522313.50798811601,14531.5445325322
"2003Q4",12824.568569663599,9466.6766227757307,9403.4606465484794,166.318015851165,1439.8004177820501,923.47203159268201,2824.8611819388998,2886.8009872555099,3171.2820352894901,3197.7801898590301,1625.9433044485399,172294.678523165,8608.6594329346208,6431.6930743656003,1391.0135495156501,9539.9087560451408,27583.211934308401,627429.89067712601,630973.022902939,633323.60091218201,639083.936675556,627778.98935283197,788703.45335867896,849767.37020777701,858550.17902183905,1.0067226288919979,0.95669406993927597,1.0403256688400178,0.97854379100254618,0.99171357848373309,0.94741792931281499,0.90238383333379191,0.92344494398230204,0.73450802268869397,274.014174416782,0.94017578118459899,1.0124296884655899,0.92578299873726233,0.68843921444414902,0.78290254437027096,0.98925083277393511,6393.3546503246398,11.406414265176901,1186.1869420748999,7606.1508980307899,4408.2879138876197,1279.5628296284101,8215.9111891289103,40726.638458381603,5681.3208013652902,101.60707178267,5207.3123384307401,545088.64824286802,3528.1439256919898,14613.8762355327,14570.8597799075,523959.62588393298,14772.670137213099
"2004Q1",14257.399467907,9570.6768089945708,9675.3422224177993,169.611594983792,1427.15857806076,935.74434244773795,2893.96237260917,2894.1136324549302,3225.34264998051,3365.2645382494102,1624.14125722933,175370.12723997101,8633.0420644585593,6613.57994806231,1447.7532668454101,9609.4411824566705,29915.011187646,638183.31313651998,641858.52740901196,644248.36501468904,650141.75214944396,636997.41047856805,800587.68692699797,863567.09191800805,872693.74624284403,0.98918225205711918,0.95768039612974198,1.0453154559277715,0.99994773534664849,0.95842172682754778,0.94745252080806996,0.89839168589941953,0.91086524700814597,0.77047849572661398,300.81718631690597,0.95824813995104496,1.02929124312119,0.95142027037390242,0.697168009707541,0.84675758202787799,0.9906494900761118,6445.6200622399701,12.175056482388101,1172.6477106028799,7468.4770128682503,4451.9527468526903,1486.7170699600599,7849.8191024805301,44943.400516007598,5913.4760168171097,102.2237870293,5344.7584430617499,551047.47991059604,3825.96421814517,15005.535022166399,15012.879301000999,527159.02820121695,15147.1687741075
"2004Q2",15970.275202777901,10010.0243153426,9940.5509157260203,174.048509972007,1429.33322386027,941.29898978673305,3051.6541515829499,3007.7180834094402,3521.34871220778,3572.8311586567502,1618.8392837977001,181594.72569148199,9067.7759929729691,7046.2605427235003,1269.1050614329899,10017.332617264001,31343.185759813801,664111.38038155297,668147.86587077705,670634.13362391095,677718.64986064797,664553.67436734703,833250.91010728199,903372.91593151703,913383.31353207899,1.0069888882623872,0.971323970328275,1.0489645176130709,1.0146077747166069,0.98559057392784111,0.956467012630979,0.90520863581443289,0.90598644050361099,0.82804986352302201,320.24238687023302,0.98293992060393098,1.05637566838848,0.96520464170839426,0.68987897820361599,0.90024907683306998,1.003992112020242,6566.21189417817,11.639925147515401,1224.65991062234,7643.7983989303202,4715.8167597253996,1200.76290959983,7919.3552005727397,48144.015819957502,6228.7920689660104,102.141312633965,5545.7114372981896,552502.86528452195,4091.0767091360099,15346.2391909324,15358.655853800999,526712.63518212002,15285.21888489
"2004Q3",17222.174566752001,10415.508873806801,10219.430176379899,179.83378774920899,1436.1309103477099,949.12466194820604,3074.4566325292799,3087.0042819333198,3641.9414569415198,3668.6544098855402,1614.5372010978101,187291.79310277099,9575.3739826024994,7135.2462436552896,1790.40916454685,10608.262943641401,33456.704852568902,683164.67613789602,687301.002821962,689820.60656642006,696468.27250936802,683477.75561096298,859783.237116148,930622.78404812701,941150.79130875203,1.0191868523041623,0.98191778274292496,1.051125601415275,0.9959353313898931,0.99271859653173111,0.96408640227487197,0.90263354457498479,0.89798596623059401,0.83116341645702696,352.66973202361601,1.0035635561245799,1.07991598669264,0.99037128878516634,0.565474980617794,0.97414557877682395,1.0206219875165159,6751.6708646049201,11.2261206320954,1252.83535557662,8404.1521981016194,4907.1382289800003,1697.6615281516199,8485.8600943596903,52434.265263179703,6380.6262916031401,101.951754948827,5645.5268975449399,552611.77635050798,4306.4181484534301,15720.391435555601,15733.7462554128,525733.34300529899,15402.755993732901
"2004Q4",18193.184913035799,10492.7011726038,10249.282108809501,185.724784574246,1452.12006837378,955.255031193832,3076.1603954277598,3144.7703354565201,3504.9830358154099,3509.0563680889099,1623.81749472977,192335.161136657,9746.1670577115001,7131.8332852262301,1922.86682808911,10690.1545522373,35191.581082219302,702169.35281369102,706396.09380215104,709113.44143271504,715671.161208548,702679.99962612905,879037.17717600602,950469.45442529698,961722.13959200995,1.0237498647427292,0.98481600730546803,1.0487122079629203,0.97818284557851487,0.99883919440264834,0.96911833405784598,0.91169561769074359,0.889895664352927,0.90289782433589405,387.569703607804,1.0309129105345201,1.10071870646384,1.029320919410758,0.73828350991393499,1.06699411415429,1.0396463528570294,7246.5438930058799,10.420543662245001,1285.2638543640601,9027.2337230494995,5238.3762653542599,2140.2341104387901,8770.0867171894297,57541.699216758498,6632.4890404796397,102.69553884953601,5984.01616932658,555371.66661783704,4757.20305273545,16447.2137942626,16409.183766969702,529574.90377328906,15820.0081682241
"2005Q1",19669.616171448801,10620.194719523401,10520.1073032312,191.83767479742201,1461.0900093893699,978.57162113530296,3157.6740274676299,3002.5347184053098,3717.0397196170602,3670.4850571359102,1615.41265040487,184422.23054332001,10107.567817952,7336.9785464327197,1958.6425216332,10997.3082046462,37722.367125415702,689862.79992463603,694038.79317698604,696647.45809542004,703703.93759817898,688666.73829226894,863473.24821953801,935921.10688126797,947131.40358080098,1.0095139159142854,0.98857659770762396,1.0555254564109333,1.0516694471878469,1.0126835177793849,0.96985469487239095,0.9190947120752424,0.88952341622419795,0.95097976641269399,400.942876715615,1.04860210268201,1.1173505312365799,1.0214853094010341,0.71176856150205603,1.0906227613755299,1.0469191219214913,7516.9121658506101,9.5350733950469007,1299.4033770799001,9273.9798884983502,5454.37023132391,1860.94454867032,9078.9165572398797,60030.741269927501,6890.0049136255102,101.223524059298,6135.9405378782203,550924.11796168098,4858.8503374469101,16831.309881981699,16856.2774609552,521942.994946772,16076.991555078201
"2005Q2",21862.6418093231,11411.7251893021,11200.083434129099,198.036160428432,1463.8049436051001,981.62979225766298,3325.7684644047599,3144.2019058965402,3852.9129401436298,3764.8688371205899,1604.9721078745099,198832.27738712801,11272.778142236901,7701.47329783842,2708.4396946933498,11922.1289262996,39087.362072044401,726820.282745715,731139.88101500599,733704.82773099304,741681.06855808699,727219.01316758397,913216.11198875203,989020.93202613504,1001532.2452202,1.0188964445146973,0.99456612196275296,1.0532677801841455,1.0577464691970688,1.0233857026186275,0.97301806756572695,0.94553399077657474,0.89334185845759695,1.0821432602496199,414.34334219465802,1.0849046514984,1.1294781327015599,1.0268589075471655,0.69909990184544701,1.1936325386670199,1.0739165921974847,7873.8824377354504,8.7971177558122093,1337.7511307442301,9748.2487260052403,5679.0725353181197,1882.16042814709,9493.2698682924802,65373.3995328194,7188.1746632715103,103.751858193893,6341.2183378756599,563518.15425083705,5225.2136282950996,17595.906950321201,17599.3585284574,535018.885845265,16384.7984826418
"2005Q3",24628.908229784902,11792.8475086955,11479.594653573,202.57136168148801,1477.5678297489401,994.07438094997201,3319.2623559447802,3189.7257795403798,4250.4351741017899,4061.6519218967201,1598.6816422561899,204509.346834475,12010.597570054901,8432.2591433552607,2663.9711139431902,11940.1043650879,42039.064663726203,746962.86004829104,751523.65792106197,754210.60401618003,761828.71585224196,747152.24559128203,943333.63507299696,1023364.64827837,1036693.54542917,1.027287797572626,1.0033575447980201,1.0557776630962674,1.0406105682298075,1.046479426557289,0.98337384928046401,1.00590390191003,0.91804095402928398,1.32262372965092,463.061689037512,1.1339939497051601,1.15585906789558,1.0742175765335624,0.75283919154503298,1.3728375791851599,1.0909568208316542,8285.4458996904395,7.6050936720464799,1367.36482288618,10539.078999691799,6155.9162714922504,2198.45525977029,9810.9351679952906,69216.958519309293,7456.1590264633196,103.373654360606,6652.9885861804796,562799.88866880897,5498.8199521435199,18316.640444877401,18311.062641036198,533066.67524892697,16789.519158892399
"2005Q4",29643.4678441629,12381.7797636538,11804.5073518626,206.664099023696,1492.9078050431001,1009.71627682923,3591.1559538663801,3231.3471599691502,4443.5013276256304,4158.0580550885297,1606.68255375331,213266.590677019,13053.340275389601,9015.9665848285895,3227.1198212925001,12783.2369605735,44292.980529831802,770124.03757841,775024.48567142803,778049.23998539895,786417.52369817498,770845.98815852497,971822.33734205505,1056139.06518365,1070212.5160342101,1.0489027110225073,1.0132509342372,1.0580314460754345,1.1113494700769524,1.0686482172099021,0.99173015158448696,1.021129492917104,0.93025339755749903,1.3793981615297699,466.42854174224698,1.1663338796443301,1.18934840799902,1.1183934018107129,0.76887237298285205,1.4699355591543799,1.1108607844316085,8572.0937398219194,6.9701531411282103,1426.37662811725,11753.104831998,6564.9461091174398,2988.7615685556998,10508.9182509208,73233.898132918795,7773.7071645453998,103.771584002214,7004.7882103459697,566178.97149046697,5956.4190144225404,19071.676997034701,19043.858824799099,535124.89972826396,17168.377229909202
"2006Q1",33051.879409856199,12024.4559902357,11497.3498686115,212.692078700959,1498.6181017372801,1021.2608222671,3649.2040017272798,3265.2699785049199,4746.57438083946,4360.6731888676604,1591.7625078752001,223345.65607830801,14058.8823236363,9510.0586462470001,3535.43168119337,13344.336657448201,45377.187055104703,807308.89582790504,812286.30292596703,815370.26122363796,824419.06845547503,805980.27118982002,1024906.72660482,1115589.96474875,1130855.15524579,1.0458458799330126,1.02120020323287,1.0588175443394534,1.1175810961267445,1.0884957838521274,1.00357549766828,1.05354673555761,1.0074097459881599,1.26244565689384,489.744858259708,1.18710387415661,1.2200382933127001,1.1209539261383994,0.97654955684761902,1.2282753338968,1.1149105142346245,9330.41579785252,5.9771343625489903,1469.5114268648299,12265.898787358199,6896.8608616579404,2830.0534078406399,10942.375508343401,80208.777643437395,8171.5481342665398,104.76250528220601,7058.1954474624299,572013.52020321297,6346.3996955562598,19497.034785698099,19545.058021671801,540238.04503547901,17487.5333372227
"2006Q2",36855.800507239197,13066.8842052457,12262.5355912292,216.756337813627,1494.6989458645401,1022.6826289970101,3560.1451654509701,3190.2264862010902,4983.2018707038296,4534.5505507401303,1587.1415753372301,226941.29262188601,13936.813035294899,9787.0070054727494,3180.9758848668398,13131.8715197562,50018.951251210201,813949.81811234995,818890.67536791903,821951.28617439605,831706.64361236303,814309.93502990401,1035478.1249586,1126618.71345864,1142171.98348683,1.0655939881301395,1.03055727233756,1.059158335609812,1.1159537358397327,1.0989406369922308,1.00742095430259,1.061296785787746,1.0230024052486899,1.2629342870143301,493.30767620913002,1.19424392068852,1.24260558913126,1.1170859728779055,0.99233376814631702,1.21032145584833,1.1287289457805747,9712.3371928920806,5.8294426707254399,1529.6057768621899,12375.718474039901,7149.1797930413604,2690.1346950905499,11078.572978726799,83405.152432190298,8440.3045336782106,105.45549268193,6961.8575075635899,575975.99115013599,6555.0798283724398,20082.029967033999,20067.781120059899,543805.37053368601,17791.720538491401
"2006Q3",37918.545838420301,13901.5028908595,13047.8479286695,221.59371251112901,1496.09150943503,1030.6222090256599,4376.0369621126301,3286.2513582010602,5230.1656579985602,4668.9338096609099,1591.0146325982601,231618.06825179499,14658.2589923212,10593.6066675437,3023.90437706082,13820.902532918401,53029.8921489145,826807.03397966397,832022.146915233,835069.46112014598,845102.00506336696,826850.41205809999,1034441.34341012,1130510.3138625701,1146744.1521097501,1.0654249625575647,1.0427547775281101,1.0618486737760116,1.3316196739461019,1.1202055696691084,1.00852383996669,1.0605862357692197,1.02732445494861,1.2087362361628999,491.29460183721898,1.1994751067340099,1.2720735005200701,1.1258993712389034,1.02638687330319,1.1814755941056301,1.1760097207375593,10301.0314560272,6.0061441545284797,1636.5495063931501,12117.4523415609,7548.1767618049698,2188.0341890176501,10762.464791349201,85104.581695958797,9154.7608062948693,106.31215091621,7223.5981558930798,582127.06362789695,6853.6943762921901,21132.1434196054,21109.776241469899,548220.36134189495,17969.361177007901
"2006Q4",41027.137316207001,14143.066904585799,12956.363509237,225.39495642121699,1506.7528674915,1039.3227869766099,4307.7921958474399,3308.96579794232,5726.28997814595,5111.4878888478597,1582.1854416921799,238834.89561163099,14726.4389226936,11305.341805066801,2243.6926298234298,13957.583064988699,58632.6276557046,846393.13417797,852061.97088138806,855163.76646310498,865615.37929289904,847404.88447899197,1057632.19306464,1159169.2000227801,1176396.3835503999,1.0915923202141373,1.05522010109301,1.0643861776801757,1.3018545548359066,1.1202784986812653,1.00642708154115,1.055085171560505,1.0390825912450099,1.16032988952948,468.39948343216099,1.1826975127035599,1.3070108431668499,1.1200733956641298,1.0384645270875801,1.05283690660653,1.1866984356434223,10945.7050628672,4.6995370192486003,1701.1796234503399,12139.903561417899,8048.2367453340703,1421.3468380593399,10838.4893422272,85516.011305535605,9570.22161510763,107.72753893897701,7370.8568970185397,591290.24890441902,7080.9652304105502,21846.2956108939,21830.399331874101,555522.29191207001,18409.306825325799
"2007Q1",45500.319696430299,14860.337353883,13586.642038600299,229.13202415845299,1521.5065672176299,1051.01322978141,4211.0237069520399,3369.4001157254002,6628.1690368190202,5651.0020124738403,1593.88827862619,239821.66492303601,16070.358864272001,12703.8937278799,2317.5562130296498,15037.569344801001,62898.616398992599,859549.315783703,865418.98469353304,868647.36452534795,879952.39522232697,863878.51926072198,1074668.8915095599,1180787.20826474,1199149.78339477,1.0937461450492383,1.0648731254058399,1.0765198004616015,1.2497844014721433,1.1729192490443665,1.0042354140015,1.0686806155828681,1.0529247963425601,1.1994303879895101,467.84943660840497,1.2000815336381101,1.3514921458151701,1.1436329131362095,1.0189651407834699,1.11870881423343,1.2129604084680354,11701.1367563808,4.6612939929624302,1775.03603984756,12846.174228685501,9067.7385667681792,1261.7937381228701,11232.7776519278,87113.299120798503,9896.8882044920902,108.37843409262,7587.9787328546499,601645.81178060803,7384.6185587277596,22847.764668414598,22921.737383427,558880.39543966402,18836.364739448702
"2007Q2",49782.145234880001,15283.3334066689,13795.363784585399,234.017719268386,1537.52476077708,1070.6738324425701,4332.0740628867998,3340.15559272165,6843.0040507650901,5729.5240108544303,1607.7141526836599,238785.31294117399,16783.157390927499,12896.2030654358,2577.7263798070799,15443.1773994217,67161.413439800803,865390.13728313404,871417.84271273005,874740.87855444103,886796.43333210098,871609.52553105901,1078367.9529471199,1185931.1751657701,1204774.2791687101,1.1078601220901563,1.0804567462718799,1.078764645000134,1.2969677437561846,1.1943407581155436,1.00574670303758,1.0867684127980022,1.0659446370924399,1.23686809086622,472.422342211189,1.2484093130659599,1.4141560686174599,1.1701734137007895,1.0810206173310799,1.15961190102954,1.2449884857705982,12788.3326274514,4.3020561028834097,1840.80652877746,13268.3639335361,9135.7531526671992,1607.0491549552901,11338.801393182899,91975.591840789697,10533.3199938951,108.04743505564601,8030.24808103536,601055.88765260496,7956.4002870977401,24130.230624625001,24101.2586088309,557170.54729072098,19381.890596112102
"2007Q3",54981.606307220398,15852.8718102312,14017.802613469599,241.26113240043799,1543.0904342660101,1078.0119082454401,4525.4805392425897,3348.9814319263801,6862.7585103420697,5614.6413333291302,1610.4636693917,242416.15414141599,16831.395371756,12980.8535392553,2607.2451447997801,15330.809934765501,71679.479539044201,887174.74537706503,893493.20002095203,896955.47338753205,908954.81570087397,893637.05815440603,1108481.233609,1220551.6296862699,1240776.6984428,1.1309099041670265,1.1044434579001201,1.0835632033734874,1.3513005763783741,1.2222968668726848,1.00119087104494,1.0978803757515536,1.0761802419767901,1.2701297532222799,487.826610169015,1.2635443493241401,1.45733391529029,1.1574932247890197,1.1178332840968599,1.1282995852297399,1.2555669659946922,13955.8416403275,4.0969004014332198,1926.24073909135,13858.2325713719,9401.2584301318493,1788.30647921693,11972.6252167894,96242.849321261805,11199.3247611267,108.84558634415799,8104.9927571815097,608188.02582930098,8365.1555610506493,24850.081129076501,24795.3022972365,561285.23369547096,19791.920146122698
"2007Q4",58747.377460074502,17148.124369025099,14549.976877844399,251.06398362986201,1534.3974742585399,1084.6477559054699,4718.2755101062503,3424.7871333339399,7069.9422315458896,5678.3782521713802,1599.8103362107299,244958.16267856999,16841.238653180899,12940.492047830299,2450.85626306637,14721.2583938238,78452.4560148889,900890.42441023001,907293.60074881394,910943.06510180805,923547.214089758,908661.14501292096,1123131.7898969101,1239944.84295596,1261066.11149451,1.1785671216520599,1.13831240632761,1.0843470807206059,1.3776843133351571,1.245063628658831,1.00981033196027,1.1440080869884413,1.0893684530326599,1.4815377770615099,595.92660827143095,1.38346150112855,1.5106730221309601,1.2176185197898746,1.16610436528921,1.33020978918605,1.2991849041001216,15441.8432292653,4.0992617779466798,2019.89376938394,13321.8248364503,9753.8648130527708,1034.9320679319001,10940.8855236115,116939.981916859,11891.491480979301,109.420102542937,8135.8588968638796,611842.03190388205,9266.8782581186806,26025.388781669099,26027.550424628302,564249.25448896002,20032.089889233699
"2008Q1",63140.461947312397,18240.965075266598,15053.0980700214,258.60384503868102,1524.16845046711,1088.2589920549401,5049.6474431943698,3488.6764807120699,7391.23653261046,5723.8792175867802,1595.1203149984001,254311.94205185599,21121.6554070124,14531.1383493949,5200.0886244766098,17775.430205002998,88826.998161680502,926292.68427126098,932964.26775446802,936614.49891128705,950312.64256424899,934763.087117697,1146642.4121874601,1271322.7295677001,1293399.3734184001,1.2117748114319344,1.1774625347935701,1.0893825149407497,1.4474393000074606,1.2912984798667095,1.02167879885589,1.1882500262113256,1.0974140461711099,1.7340252758588699,668.55030664917501,1.4599073795808499,1.5599679483228099,1.3255898944457454,1.17583315741334,1.51020978224584,1.3671237295205565,16837.686739176501,4.5742206958410296,2195.0263703440801,16362.660143146901,10360.122500698801,3186.01614620398,12343.6820178751,132550.645133226,12297.511603815699,110.69450626983701,9446.1619573739208,621842.32669131004,9734.3658062116792,27688.413360522001,27796.268657639001,570820.91750401503,20253.0413031688
